filename,model,macro_f1,TP_PER,FP_PER,FN_PER,precision_PER,recall_PER,f1_PER,TP_ORG,FP_ORG,FN_ORG,precision_ORG,recall_ORG,f1_ORG
08.05.2003_16._Sitzung.txt,bert,0.19166666666666665,1,5,8,0.16666666666666666,0.1111111111111111,0.13333333333333333,1,4,2,0.2,0.3333333333333333,0.25
08.05.2003_16._Sitzung.txt,distilbert,0.1875,1,6,8,0.14285714285714285,0.1111111111111111,0.125,1,4,2,0.2,0.3333333333333333,0.25
08.06.2015_78._Sitzung.txt,rule_based,0.13492063492063494,1,18,22,0.05263157894736842,0.043478260869565216,0.04761904761904762,1,1,6,0.5,0.14285714285714285,0.22222222222222224
08.06.2015_78._Sitzung.txt,flair,0.024999999999999998,1,16,22,0.058823529411764705,0.043478260869565216,0.049999999999999996,0,4,7,0.0,0.0,0.0
08.06.2015_78._Sitzung.txt,spacy,0.08333333333333333,1,12,22,0.07692307692307693,0.043478260869565216,0.05555555555555555,1,10,6,0.09090909090909091,0.14285714285714285,0.1111111111111111
08.06.2015_78._Sitzung.txt,improved_spacy,0.08333333333333333,1,12,22,0.07692307692307693,0.043478260869565216,0.05555555555555555,1,10,6,0.09090909090909091,0.14285714285714285,0.1111111111111111
08.06.2015_78._Sitzung.txt,bert,0.04761904761904762,2,17,21,0.10526315789473684,0.08695652173913043,0.09523809523809525,0,8,7,0.0,0.0,0.0
08.06.2015_78._Sitzung.txt,distilbert,0.08992248062015504,1,19,22,0.05,0.043478260869565216,0.046511627906976744,1,7,6,0.125,0.14285714285714285,0.13333333333333333
09.11.2016_151._Sitzung.txt,rule_based,0.6698412698412699,17,16,13,0.5151515151515151,0.5666666666666667,0.5396825396825397,2,0,1,1.0,0.6666666666666666,0.8
09.11.2016_151._Sitzung.txt,flair,0.23333333333333334,14,16,16,0.4666666666666667,0.4666666666666667,0.4666666666666667,0,4,3,0.0,0.0,0.0
09.11.2016_151._Sitzung.txt,spacy,0.4300847457627119,18,11,12,0.6206896551724138,0.6,0.6101694915254238,2,11,1,0.15384615384615385,0.6666666666666666,0.25
09.11.2016_151._Sitzung.txt,improved_spacy,0.4300847457627119,18,11,12,0.6206896551724138,0.6,0.6101694915254238,2,11,1,0.15384615384615385,0.6666666666666666,0.25
09.11.2016_151._Sitzung.txt,bert,0.48451730418943534,16,15,14,0.5161290322580645,0.5333333333333333,0.5245901639344263,2,4,1,0.3333333333333333,0.6666666666666666,0.4444444444444444
09.11.2016_151._Sitzung.txt,distilbert,0.3064312736443884,14,17,16,0.45161290322580644,0.4666666666666667,0.45901639344262296,1,9,2,0.1,0.3333333333333333,0.15384615384615383
